Date,Governorate,Cases,Deaths,CFR (%),Attack Rate (per 1000),COD Gov Pcode
2017-09-01,Al Hudaydah,74657,239,0.32,23.055,18
2017-09-01,Sana'a,31281,122,0.39,21.275,23
2017-09-01,Aden,15955,59,0.37,17.285999999999998,24
2017-09-01,Raymah,10348,106,1.02,17.054000000000002,31
2017-09-01,Lahj,14911,20,0.13,14.78,25
2017-09-01,Ibb,42188,259,0.61,14.265999999999998,11
2017-09-01,Al Jawf,7882,19,0.24,13.623,16
2017-09-01,Taizz,37309,175,0.47,12.443,15
2017-09-01,Marib,3622,7,0.19,10.102,26
2017-09-01,Al Maharah,1121,1,0.09,7.312,28
2017-09-01,Sa'ada,2802,5,0.18,3.074,22
2017-09-01,Shabwah,727,1,0.14,1.143,21
2017-09-01,Moklla,217,1,0.46,0.28,19
2017-09-01,Say'on,10,0,0.0,0.015,19
2017-08-31,Amran,60986,159,0.26,52.549,29
2017-08-31,Al Mahwit,35964,136,0.38,49.251999999999995,27
2017-08-31,Al Dhale'e,34616,78,0.23,47.321999999999996,30
2017-08-31,Abyan,21328,35,0.16,37.363,12
2017-08-31,Hajjah,64832,383,0.59,27.828000000000003,17
2017-08-31,Dhamar,51556,145,0.28,25.621,20
2017-08-31,Al Bayda,18070,27,0.15,23.795,14
2017-08-31,Amanat Al Asimah,66523,64,0.1,23.524,13
2017-08-31,Al Hudaydah,74102,239,0.32,22.884,18
2017-08-31,Sana'a,31204,122,0.39,21.221999999999998,23
2017-08-31,Aden,15883,59,0.37,17.208,24
2017-08-31,Raymah,10239,106,1.04,16.874000000000002,31
2017-08-31,Lahj,14731,20,0.14,14.602,25
2017-08-31,Ibb,41932,257,0.61,14.18,11
2017-08-31,Al Jawf,7713,18,0.23,13.331,16
2017-08-31,Taizz,37214,175,0.47,12.412,15
2017-08-31,Marib,3620,7,0.19,10.096,26
2017-08-31,Al Maharah,1119,1,0.09,7.2989999999999995,28
2017-08-31,Sa'ada,2802,5,0.18,3.074,22
2017-08-31,Shabwah,727,1,0.14,1.143,21
2017-08-31,Moklla,211,1,0.47,0.272,19
2017-08-31,Say'on,10,0,0.0,0.015,19
2017-08-30,Amran,60571,159,0.26,52.191,29
2017-08-30,Al Mahwit,35377,135,0.38,48.448,27
2017-08-30,Al Dhale'e,34410,78,0.23,47.041000000000004,30
2017-08-30,Abyan,21327,35,0.16,37.361,12
2017-08-30,Hajjah,64526,383,0.59,27.697,17
2017-08-30,Dhamar,51041,144,0.28,25.365,20
2017-08-30,Al Bayda,17974,27,0.15,23.669,14
2017-08-30,Amanat Al Asimah,66070,64,0.1,23.364,13
2017-08-30,Al Hudaydah,73267,238,0.32,22.625999999999998,18
2017-08-30,Sana'a,31105,122,0.39,21.155,23
2017-08-30,Aden,15802,59,0.37,17.12,24
2017-08-30,Raymah,10174,106,1.04,16.767,31
2017-08-30,Lahj,14569,20,0.14,14.440999999999999,25
2017-08-30,Ibb,41610,257,0.62,14.071,11
2017-08-30,Al Jawf,7712,18,0.23,13.329,16
2017-08-30,Taizz,37145,175,0.47,12.389000000000001,15
2017-08-30,Marib,3620,7,0.19,10.096,26
2017-08-30,Al Maharah,1109,1,0.09,7.234,28
2017-08-30,Sa'ada,2775,5,0.18,3.045,22
2017-08-30,Shabwah,707,1,0.14,1.112,21
2017-08-30,Moklla,199,1,0.5,0.257,19
2017-08-30,Say'on,10,0,0.0,0.015,19
2017-08-29,Amran,60033,158,0.26,51.728,29
2017-08-29,Al Mahwit,35048,135,0.39,47.997,27
2017-08-29,Al Dhale'e,34104,78,0.23,46.622,30
2017-08-29,Abyan,21164,35,0.17,37.076,12
2017-08-29,Hajjah,63051,382,0.61,27.064,17
2017-08-29,Dhamar,50495,144,0.29,25.094,20
2017-08-29,Al Bayda,17824,27,0.15,23.471999999999998,14
2017-08-29,Amanat Al Asimah,65878,64,0.1,23.296,13
2017-08-29,Al Hudaydah,72565,238,0.33,22.409000000000002,18
2017-08-29,Sana'a,30982,122,0.39,21.070999999999998,23
2017-08-29,Aden,15704,59,0.38,17.014,24
2017-08-29,Raymah,10172,106,1.04,16.764,31
2017-08-29,Lahj,14366,20,0.14,14.24,25
2017-08-29,Ibb,41223,257,0.62,13.94,11
2017-08-29,Al Jawf,7610,18,0.24,13.152999999999999,16
2017-08-29,Taizz,36938,175,0.47,12.32,15
2017-08-29,Marib,3620,7,0.19,10.096,26
2017-08-29,Al Maharah,1109,1,0.09,7.234,28
2017-08-29,Sa'ada,2728,5,0.18,2.9930000000000003,22
2017-08-29,Shabwah,707,1,0.14,1.112,21
2017-08-29,Moklla,196,1,0.51,0.253,19
2017-08-29,Say'on,10,0,0.0,0.015,19
2017-08-28,Amran,59561,157,0.26,51.321000000000005,29
2017-08-28,Al Mahwit,34763,135,0.39,47.607,27
2017-08-28,Al Dhale'e,33810,78,0.23,46.22,30
2017-08-28,Abyan,20976,35,0.17,36.746,12
2017-08-28,Hajjah,62623,382,0.61,26.88,17
2017-08-28,Dhamar,49987,144,0.29,24.840999999999998,20
2017-08-28,Al Bayda,17629,27,0.15,23.215,14
2017-08-28,Amanat Al Asimah,65609,64,0.1,23.201,13
2017-08-28,Al Hudaydah,71836,238,0.33,22.184,18
2017-08-28,Sana'a,30865,122,0.4,20.991999999999997,23
2017-08-28,Aden,15608,59,0.38,16.91,24
2017-08-28,Raymah,10109,106,1.05,16.66,31
2017-08-28,Lahj,14150,20,0.14,14.026,25
2017-08-28,Ibb,40828,256,0.63,13.807,11
2017-08-28,Al Jawf,7485,18,0.24,12.937000000000001,16
2017-08-28,Taizz,36710,175,0.48,12.244000000000002,15
2017-08-28,Marib,3579,4,0.11,9.982000000000001,26
2017-08-28,Al Maharah,1104,1,0.09,7.2010000000000005,28
2017-08-28,Sa'ada,2690,5,0.19,2.951,22
2017-08-28,Shabwah,705,1,0.14,1.1079999999999999,21
2017-08-28,Moklla,190,1,0.53,0.245,19
2017-08-28,Say'on,10,0,0.0,0.015,19
2017-08-27,Amran,59000,157,0.27,50.838,29
2017-08-27,Al Mahwit,34403,135,0.39,47.114,27
2017-08-27,Al Dhale'e,33493,78,0.23,45.787,30
2017-08-27,Abyan,20771,35,0.17,36.387,12
2017-08-27,Hajjah,62081,382,0.62,26.647,17
2017-08-27,Dhamar,49420,144,0.29,24.559,20
2017-08-27,Amanat Al Asimah,65399,64,0.1,23.127,13
2017-08-27,Al Bayda,17442,27,0.15,22.968000000000004,14
2017-08-27,Al Hudaydah,70897,238,0.34,21.894000000000002,18
2017-08-27,Sana'a,30748,122,0.4,20.912,23
2017-08-27,Aden,15513,59,0.38,16.807000000000002,24
2017-08-27,Raymah,10038,106,1.06,16.543,31
2017-08-27,Lahj,13851,20,0.14,13.729000000000001,25
2017-08-27,Ibb,40474,253,0.63,13.687000000000001,11
2017-08-27,Al Jawf,7368,18,0.24,12.735,16
2017-08-27,Taizz,36409,175,0.48,12.142999999999999,15
2017-08-27,Marib,3337,4,0.12,9.307,26
2017-08-27,Al Maharah,1091,1,0.09,7.1160000000000005,28
2017-08-27,Sa'ada,2646,5,0.19,2.903,22
2017-08-27,Shabwah,678,1,0.15,1.0659999999999998,21
2017-08-27,Moklla,180,1,0.56,0.23199999999999998,19
2017-08-27,Say'on,10,0,0.0,0.015,19
2017-08-26,Amran,58473,156,0.27,50.383,29
2017-08-26,Al Mahwit,34246,134,0.39,46.898999999999994,27
2017-08-26,Al Dhale'e,33181,78,0.24,45.36,30
2017-08-26,Abyan,20550,35,0.17,36.0,12
2017-08-26,Hajjah,60933,382,0.63,26.154,17
2017-08-26,Dhamar,48781,143,0.29,24.241999999999997,20
2017-08-26,Amanat Al Asimah,65111,64,0.1,23.025,13
2017-08-26,Al Bayda,17272,27,0.16,22.745,14
2017-08-26,Al Hudaydah,70028,237,0.34,21.625999999999998,18
2017-08-26,Sana'a,30644,122,0.4,20.840999999999998,23
2017-08-26,Aden,15239,59,0.39,16.51,24
2017-08-26,Raymah,9957,106,1.06,16.41,31
2017-08-26,Ibb,40111,253,0.63,13.564,11
2017-08-26,Lahj,13416,19,0.14,13.298,25
2017-08-26,Al Jawf,7207,18,0.25,12.456,16
2017-08-26,Taizz,36031,175,0.49,12.017000000000001,15
2017-08-26,Marib,3336,4,0.12,9.304,26
2017-08-26,Al Maharah,1081,1,0.09,7.051,28
2017-08-26,Sa'ada,2598,5,0.19,2.85,22
2017-08-26,Shabwah,655,1,0.15,1.03,21
2017-08-26,Moklla,172,1,0.58,0.222,19
2017-08-26,Say'on,10,0,0.0,0.015,19
2017-08-24,Al Mahwit,33905,133,0.39,44.568999999999996,27
2017-08-24,Al Dhale'e,32684,78,0.24,43.38399999999999,30
2017-08-24,Amran,57345,156,0.27,37.484,29
2017-08-24,Abyan,19971,35,0.18,32.67,12
2017-08-24,Sana'a,30455,122,0.4,24.348000000000003,23
2017-08-24,Hajjah,60025,382,0.64,24.256,17
2017-08-24,Dhamar,47544,142,0.3,22.416,20
2017-08-24,Al Bayda,17006,27,0.16,22.081,14
2017-08-24,Al Hudaydah,68472,237,0.35,20.467,18
2017-08-24,Amanat Al Asimah,64786,64,0.1,19.582,13
2017-08-24,Aden,15130,59,0.39,15.815,24
2017-08-24,Raymah,9810,106,1.08,15.479000000000001,31
2017-08-24,Ibb,39337,253,0.64,12.833,11
2017-08-24,Lahj,13148,19,0.14,12.492,25
2017-08-24,Taizz,35483,175,0.49,11.597999999999999,15
2017-08-24,Al Jawf,6975,18,0.26,10.751,16
2017-08-24,Marib,3336,4,0.12,9.277000000000001,26
2017-08-24,Al Maharah,1066,1,0.09,6.565,28
2017-08-24,Sa'ada,2508,5,0.2,2.8169999999999997,22
2017-08-24,Shabwah,647,1,0.15,1.0,21
2017-08-24,Moklla,170,1,0.59,0.213,19
2017-08-24,Say'on,10,0,0.0,0.015,19
2017-08-23,Al Mahwit,33531,133,0.4,44.078,27
2017-08-23,Al Dhale'e,32387,78,0.24,42.99,30
2017-08-23,Amran,57054,155,0.27,37.294000000000004,29
2017-08-23,Abyan,19733,35,0.18,32.28,12
2017-08-23,Sana'a,30321,122,0.4,24.241,23
2017-08-23,Hajjah,59744,382,0.64,24.142,17
2017-08-23,Dhamar,46844,142,0.3,22.086,20
2017-08-23,Al Bayda,16777,27,0.16,21.784000000000002,14
2017-08-23,Al Hudaydah,67362,237,0.35,20.135,18
2017-08-23,Amanat Al Asimah,64174,64,0.1,19.397000000000002,13
2017-08-23,Aden,15020,59,0.39,15.7,24
2017-08-23,Raymah,9738,105,1.08,15.365,31
2017-08-23,Ibb,38875,253,0.65,12.683,11
2017-08-23,Lahj,12897,19,0.15,12.253,25
2017-08-23,Taizz,35255,175,0.5,11.523,15
2017-08-23,Al Jawf,6818,18,0.26,10.509,16
2017-08-23,Marib,3336,4,0.12,9.277000000000001,26
2017-08-23,Al Maharah,1056,1,0.09,6.502999999999999,28
2017-08-23,Sa'ada,2461,5,0.2,2.764,22
2017-08-23,Shabwah,647,1,0.15,1.0,21
2017-08-23,Moklla,157,1,0.64,0.196,19
2017-08-23,Say'on,10,0,0.0,0.015,19
2017-08-22,Abyan,19535,35,0.18,31.956,12
2017-08-22,Aden,14905,59,0.4,15.58,24
2017-08-22,Al Bayda,16553,27,0.16,21.493000000000002,14
2017-08-22,Al Dhale'e,32071,78,0.24,42.571000000000005,30
2017-08-22,Al Hudaydah,66536,237,0.36,19.887999999999998,18
2017-08-22,Al Jawf,6718,18,0.27,10.355,16
2017-08-22,Al Maharah,1048,1,0.1,6.454,28
2017-08-22,Al Mahwit,32884,132,0.4,43.227,27
2017-08-22,Amanat Al Asimah,63840,64,0.1,19.296,13
2017-08-22,Amran,56510,155,0.27,36.939,29
2017-08-22,Dhamar,46344,142,0.31,21.85,20
2017-08-22,Hajjah,58939,381,0.65,23.816999999999997,17
2017-08-22,Ibb,38598,253,0.66,12.592,11
2017-08-22,Lahj,12640,18,0.14,12.009,25
2017-08-22,Marib,3336,4,0.12,9.277000000000001,26
2017-08-22,Moklla,157,1,0.64,0.196,19
2017-08-22,Raymah,9652,105,1.09,15.23,31
2017-08-22,Sa'ada,2359,5,0.21,2.65,22
2017-08-22,Sana'a,30187,122,0.4,24.134,23
2017-08-22,Say'on,10,0,0.0,0.015,19
2017-08-22,Shabwah,647,1,0.15,1.0,21
2017-08-22,Taizz,35030,175,0.5,11.45,15
2017-08-21,Abyan,19103,34,0.18,31.25,12
2017-08-21,Aden,14779,56,0.38,15.448,24
2017-08-21,Al Bayda,16351,26,0.16,21.230999999999998,14
2017-08-21,Al Dhale'e,31725,77,0.24,42.111000000000004,30
2017-08-21,Al Hudaydah,65568,237,0.36,19.599,18
2017-08-21,Al Jawf,6596,18,0.27,10.167,16
2017-08-21,Al Maharah,1028,1,0.1,6.331,28
2017-08-21,Al Mahwit,32883,132,0.4,43.226000000000006,27
2017-08-21,Amanat Al Asimah,63480,63,0.1,19.187,13
2017-08-21,Amran,55996,154,0.28,36.603,29
2017-08-21,Dhamar,45704,142,0.31,21.548000000000002,20
2017-08-21,Hajjah,58490,381,0.65,23.636,17
2017-08-21,Ibb,38012,252,0.66,12.401,11
2017-08-21,Lahj,12150,17,0.14,11.543,25
2017-08-21,Marib,3281,4,0.12,9.124,26
2017-08-21,Moklla,145,1,0.69,0.18100000000000002,19
2017-08-21,Raymah,9581,105,1.1,15.118,31
2017-08-21,Sa'ada,2359,5,0.21,2.65,22
2017-08-21,Sana'a,30086,122,0.41,24.053,23
2017-08-21,Say'on,10,0,0.0,0.015,19
2017-08-21,Shabwah,646,1,0.15,0.9990000000000001,21
2017-08-21,Taizz,34850,175,0.5,11.390999999999998,15
2017-08-20,Abyan,19102,34,0.18,31.248,12
2017-08-20,Aden,14666,53,0.36,15.33,24
2017-08-20,Al Bayda,16173,26,0.16,21.0,14
2017-08-20,Al Dhale'e,31368,77,0.25,41.637,30
2017-08-20,Al Hudaydah,64624,237,0.37,19.316,18
2017-08-20,Al Jawf,6439,18,0.28,9.925,16
2017-08-20,Al Maharah,1021,1,0.1,6.287999999999999,28
2017-08-20,Al Mahwit,32674,132,0.4,42.951,27
2017-08-20,Amanat Al Asimah,62977,63,0.1,19.035,13
2017-08-20,Amran,55473,154,0.28,36.260999999999996,29
2017-08-20,Dhamar,45035,142,0.32,21.233,20
2017-08-20,Hajjah,57770,381,0.66,23.345,17
2017-08-20,Ibb,37813,252,0.67,12.335999999999999,11
2017-08-20,Lahj,11689,17,0.15,11.105,25
2017-08-20,Marib,3201,4,0.12,8.902000000000001,26
2017-08-20,Moklla,145,1,0.69,0.18100000000000002,19
2017-08-20,Raymah,9492,105,1.11,14.977,31
2017-08-20,Sa'ada,2313,5,0.22,2.5980000000000003,22
2017-08-20,Sana'a,29992,122,0.41,23.978,23
2017-08-20,Say'on,10,0,0.0,0.015,19
2017-08-20,Shabwah,617,1,0.16,0.9540000000000001,21
2017-08-20,Taizz,34728,175,0.5,11.350999999999999,15
2017-08-19,Abyan,18865,34,0.18,30.86,12
2017-08-19,Aden,14555,53,0.36,15.214,24
2017-08-19,Al Bayda,16011,26,0.16,20.789,14
2017-08-19,Al Dhale'e,31038,77,0.25,41.199,30
2017-08-19,Al Hudaydah,63681,237,0.37,19.034000000000002,18
2017-08-19,Al Jawf,6345,18,0.28,9.78,16
2017-08-19,Al Maharah,1021,1,0.1,6.287999999999999,28
2017-08-19,Al Mahwit,32357,132,0.41,42.534,27
2017-08-19,Amanat Al Asimah,62557,62,0.1,18.908,13
2017-08-19,Amran,54878,154,0.28,35.872,29
2017-08-19,Dhamar,44410,141,0.32,20.938000000000002,20
2017-08-19,Hajjah,57382,381,0.66,23.188000000000002,17
2017-08-19,Ibb,37510,252,0.67,12.237,11
2017-08-19,Lahj,11688,17,0.15,11.105,25
2017-08-19,Marib,3159,4,0.13,8.785,26
2017-08-19,Moklla,145,1,0.69,0.18100000000000002,19
2017-08-19,Raymah,9386,105,1.12,14.81,31
2017-08-19,Sa'ada,2210,5,0.23,2.4819999999999998,22
2017-08-19,Sana'a,29868,122,0.41,23.879,23
2017-08-19,Say'on,10,0,0.0,0.015,19
2017-08-19,Shabwah,616,1,0.16,0.953,21
2017-08-19,Taizz,34616,175,0.51,11.315,15
2017-08-18,Abyan,18634,34,0.18,30.482,12
2017-08-18,Aden,14479,52,0.36,15.135,24
2017-08-18,Al Bayda,15832,26,0.16,20.557,14
2017-08-18,Al Dhale'e,30783,77,0.25,40.861,30
2017-08-18,Al Hudaydah,62873,237,0.38,18.793,18
2017-08-18,Al Jawf,6183,18,0.29,9.531,16
2017-08-18,Al Maharah,995,1,0.1,6.127000000000001,28
2017-08-18,Al Mahwit,32054,132,0.41,42.136,27
2017-08-18,Amanat Al Asimah,62367,62,0.1,18.851,13
2017-08-18,Amran,54380,154,0.28,35.546,29
2017-08-18,Dhamar,43714,141,0.32,20.61,20
2017-08-18,Hajjah,56652,381,0.67,22.893,17
2017-08-18,Ibb,37347,252,0.67,12.184000000000001,11
2017-08-18,Lahj,11686,17,0.15,11.103,25
2017-08-18,Marib,3128,4,0.13,8.699,26
2017-08-18,Moklla,133,1,0.75,0.166,19
2017-08-18,Raymah,9278,105,1.13,14.64,31
2017-08-18,Sa'ada,2210,5,0.23,2.4819999999999998,22
2017-08-18,Sana'a,29699,122,0.41,23.744,23
2017-08-18,Say'on,10,0,0.0,0.015,19
2017-08-18,Shabwah,614,1,0.16,0.9490000000000001,21
2017-08-18,Taizz,34417,175,0.51,11.25,15
2017-08-17,Abyan,18469,34,0.18,30.213,12
2017-08-17,Aden,14414,52,0.36,15.067,24
2017-08-17,Al Bayda,15744,26,0.17,20.442999999999998,14
2017-08-17,Al Dhale'e,29755,77,0.26,39.496,30
2017-08-17,Al Hudaydah,62190,235,0.38,18.589000000000002,18
2017-08-17,Al Jawf,6091,18,0.3,9.389,16
2017-08-17,Al Maharah,995,1,0.1,6.127000000000001,28
2017-08-17,Al Mahwit,31739,131,0.41,41.722,27
2017-08-17,Amanat Al Asimah,62193,62,0.1,18.798,13
2017-08-17,Amran,53940,154,0.29,35.259,29
2017-08-17,Dhamar,43177,140,0.32,20.357,20
2017-08-17,Hajjah,55866,380,0.68,22.575,17
2017-08-17,Ibb,37237,252,0.68,12.148,11
2017-08-17,Lahj,11457,17,0.15,10.885,25
2017-08-17,Marib,3098,4,0.13,8.615,26
2017-08-17,Moklla,133,1,0.75,0.166,19
2017-08-17,Raymah,9201,104,1.13,14.517999999999999,31
2017-08-17,Sa'ada,2164,5,0.23,2.431,22
2017-08-17,Sana'a,29688,122,0.41,23.735,23
2017-08-17,Say'on,10,0,0.0,0.015,19
2017-08-17,Shabwah,584,1,0.17,0.903,21
2017-08-17,Taizz,34215,175,0.51,11.184000000000001,15
2017-08-16,Abyan,18257,34,0.19,29.866,12
2017-08-16,Aden,14330,52,0.36,14.979000000000001,24
2017-08-16,Al Bayda,15644,26,0.17,20.313,14
2017-08-16,Al Dhale'e,29755,77,0.26,39.496,30
2017-08-16,Al Hudaydah,61550,235,0.38,18.398,18
2017-08-16,Al Jawf,5980,18,0.3,9.218,16
2017-08-16,Al Maharah,975,1,0.1,6.004,28
2017-08-16,Al Mahwit,31447,131,0.42,41.338,27
2017-08-16,Amanat Al Asimah,61771,62,0.1,18.671,13
2017-08-16,Amran,53430,153,0.29,34.925,29
2017-08-16,Dhamar,43170,140,0.32,20.352999999999998,20
2017-08-16,Hajjah,55131,378,0.69,22.278000000000002,17
2017-08-16,Ibb,37054,251,0.68,12.088,11
2017-08-16,Lahj,11230,17,0.15,10.669,25
2017-08-16,Marib,3049,4,0.13,8.479,26
2017-08-16,Moklla,133,1,0.75,0.166,19
2017-08-16,Raymah,9062,104,1.15,14.299000000000001,31
2017-08-16,Sa'ada,2111,5,0.24,2.371,22
2017-08-16,Sana'a,29474,122,0.41,23.564,23
2017-08-16,Say'on,10,0,0.0,0.015,19
2017-08-16,Shabwah,584,1,0.17,0.903,21
2017-08-16,Taizz,33908,175,0.52,11.083,15
2017-08-15,Abyan,18055,33,0.18,29.535,12
2017-08-15,Aden,14234,52,0.37,14.879000000000001,24
2017-08-15,Al Bayda,15289,26,0.17,19.852,14
2017-08-15,Al Dhale'e,29755,77,0.26,39.496,30
2017-08-15,Al Hudaydah,61046,235,0.38,18.247,18
2017-08-15,Al Jawf,5850,18,0.31,9.017000000000001,16
2017-08-15,Al Maharah,964,1,0.1,5.937,28
2017-08-15,Al Mahwit,31178,131,0.42,40.985,27
2017-08-15,Amanat Al Asimah,61384,62,0.1,18.554000000000002,13
2017-08-15,Amran,52904,153,0.29,34.582,29
2017-08-15,Dhamar,42639,140,0.33,20.102999999999998,20
2017-08-15,Hajjah,54488,378,0.69,22.018,17
2017-08-15,Ibb,36864,250,0.68,12.027000000000001,11
2017-08-15,Lahj,10982,17,0.15,10.434000000000001,25
2017-08-15,Marib,3021,4,0.13,8.401,26
2017-08-15,Moklla,127,1,0.79,0.159,19
2017-08-15,Raymah,8967,103,1.15,14.149000000000001,31
2017-08-15,Sa'ada,2024,5,0.25,2.273,22
2017-08-15,Sana'a,29349,122,0.42,23.464000000000002,23
2017-08-15,Say'on,10,0,0.0,0.015,19
2017-08-15,Shabwah,583,1,0.17,0.902,21
2017-08-15,Taizz,33707,175,0.52,11.017000000000001,15
2017-08-13,Abyan,12745,33,0.2,28.75,12
2017-08-13,Aden,12745,52,0.4,14.68,24
2017-08-13,Al Bayda,12745,26,0.2,19.66,14
2017-08-13,Al Dhale'e,12745,77,0.3,38.58,30
2017-08-13,Al Hudaydah,12745,235,0.4,17.98,18
2017-08-13,Al Jawf,12745,18,0.3,8.64,16
2017-08-13,Al Maharah,943,1,0.1,5.81,28
2017-08-13,Al Mahwit,12745,131,0.4,40.6,27
2017-08-13,Amanat Al Asimah,60100,61,0.1,18.17,13
2017-08-13,Amran,12745,153,0.3,33.88,29
2017-08-13,Dhamar,12745,140,0.3,19.53,20
2017-08-13,Hajjah,12745,378,0.7,21.47,17
2017-08-13,Ibb,12745,245,0.7,11.87,11
2017-08-13,Lahj,12745,17,0.2,9.95,25
2017-08-13,Marib,12745,4,0.1,8.13,26
2017-08-13,Moklla,115,1,0.9,0.14,19
2017-08-13,Raymah,12745,101,1.2,13.85,31
2017-08-13,Sa'ada,12745,5,0.3,2.18,22
2017-08-13,Sana'a,12745,122,0.4,23.37,23
2017-08-13,Say'on,10,0,0.0,0.02,19
2017-08-13,Shabwah,519,1,0.2,0.8,21
2017-08-13,Taizz,12745,174,0.5,10.86,15
2017-08-06,Al Mahwit,28632,131,0.5,37.638000000000005,27
2017-08-06,Al Dhale'e,27294,77,0.3,36.23,30
2017-08-06,Amran,48509,151,0.3,31.709,29
2017-08-06,Abyan,16195,33,0.2,26.493000000000002,12
2017-08-06,Sana'a,28505,119,0.4,22.789,23
2017-08-06,Hajjah,49977,374,0.7,20.195999999999998,17
2017-08-06,Al Bayda,14202,26,0.2,18.441,14
2017-08-06,Dhamar,37399,134,0.4,17.633,20
2017-08-06,Amanat Al Asimah,57751,61,0.1,17.455,13
2017-08-06,Al Hudaydah,57268,234,0.4,17.118,18
2017-08-06,Aden,13554,52,0.4,14.168,24
2017-08-06,Raymah,8283,99,1.2,13.07,31
2017-08-06,Ibb,34725,245,0.7,11.329,11
2017-08-06,Taizz,31856,170,0.5,10.412,15
2017-08-06,Lahj,9009,17,0.2,8.559,25
2017-08-06,Al Jawf,4915,18,0.4,7.5760000000000005,16
2017-08-06,Marib,2689,4,0.1,7.478,26
2017-08-06,Al Maharah,826,1,0.1,5.087,28
2017-08-06,Sa'ada,1526,5,0.3,1.714,22
2017-08-06,Shabwah,496,1,0.2,0.767,21
2017-08-06,Moklla,83,1,1.2,0.10400000000000001,19
2017-08-06,Say'on,7,0,0.0,0.01,19
2017-08-03,Amanat Al Asimah,55563,61,0.1,16.8,13
2017-08-03,Al-Hudaydah,55409,232,0.4,16.6,18
2017-08-03,Hajjah,47389,366,0.8,21.3,17
2017-08-03,Amran,46133,151,0.3,30.2,29
2017-08-03,Dhamar,35383,133,0.4,16.7,20
2017-08-03,Ibb,33562,243,0.7,10.9,11
2017-08-03,Taizz,31222,170,0.5,10.3,15
2017-08-03,Sana'a,28000,118,0.4,22.4,23
2017-08-03,Al Mahwit,27171,128,0.5,35.7,27
2017-08-03,Al Dhale'e,25581,76,0.3,34.0,30
2017-08-03,Abyan,15220,33,0.2,24.9,12
2017-08-03,Al Bayda,13512,26,0.2,17.5,14
2017-08-03,Aden,13239,52,0.4,13.8,24
2017-08-03,Lahj,8090,17,0.2,7.7,25
2017-08-03,Raymah,7983,95,1.2,12.6,31
2017-08-03,Al_Jawf,4507,17,0.4,6.9,16
2017-08-03,Ma'areb,2598,4,0.2,7.2,26
2017-08-03,Sa'ada,1354,5,0.4,1.5,22
2017-08-03,AL Mahrah,755,1,0.1,4.6,28
2017-08-03,Shabwah,439,1,0.2,0.7,21
2017-08-03,Moklla,58,1,1.7,0.1,19
2017-08-03,Say'on,7,0,0.0,0.0,19
2017-08-01,Amanat Al Asimah,54651,60,0.1,16.5,13
2017-08-01,Al-Hudaydah,54486,231,0.4,16.3,18
2017-08-01,Hajjah,46354,362,0.8,20.9,17
2017-08-01,Amran,45040,151,0.3,29.4,29
2017-08-01,Dhamar,34230,132,0.4,16.1,20
2017-08-01,Ibb,32930,242,0.7,10.7,11
2017-08-01,Taizz,30485,170,0.6,10.0,15
2017-08-01,Sana'a,27718,117,0.4,22.2,23
2017-08-01,Al Mahwit,26446,128,0.5,34.8,27
2017-08-01,Al Dhale'e,25220,76,0.3,33.5,30
2017-08-01,Abyan,14737,33,0.2,24.1,12
2017-08-01,Aden,13115,52,0.4,13.7,24
2017-08-01,Al Bayda,13050,26,0.2,16.9,14
2017-08-01,Raymah,7846,95,1.2,12.4,31
2017-08-01,Lahj,7605,17,0.2,7.2,25
2017-08-01,Al_Jawf,4310,17,0.4,6.6,16
2017-08-01,Ma'areb,2498,4,0.2,6.9,26
2017-08-01,Sa'ada,1230,5,0.4,1.4,22
2017-08-01,AL Mahrah,731,1,0.1,4.5,28
2017-08-01,Shabwah,435,1,0.2,0.7,21
2017-08-01,Moklla,42,1,2.4,0.1,19
2017-08-01,Say'on,7,0,0.0,0.0,19
2017-07-31,Amanat Al Asimah,53975,60,0.1,16.3,13
2017-07-31,Al-Hudaydah,53803,231,0.4,16.1,18
2017-07-31,Hajjah,45346,359,0.8,20.4,17
2017-07-31,Amran,44457,150,0.3,29.1,29
2017-07-31,Dhamar,33647,132,0.4,15.9,20
2017-07-31,Ibb,32605,242,0.7,10.6,11
2017-07-31,Taizz,30218,170,0.6,10.0,15
2017-07-31,Sana'a,27613,117,0.4,22.1,23
2017-07-31,Al Mahwit,25809,128,0.5,33.9,27
2017-07-31,Al Dhale'e,24849,76,0.3,33.0,30
2017-07-31,Abyan,14474,33,0.2,23.7,12
2017-07-31,Aden,13022,52,0.4,13.6,24
2017-07-31,Al Bayda,12872,26,0.2,16.7,14
2017-07-31,Raymah,7758,95,1.2,12.2,31
2017-07-31,Lahj,7124,17,0.2,6.8,25
2017-07-31,Al_Jawf,4203,16,0.4,6.5,16
2017-07-31,Ma'areb,2485,4,0.2,6.9,26
2017-07-31,Sa'ada,1176,5,0.4,1.3,22
2017-07-31,AL Mahrah,731,1,0.1,4.5,28
2017-07-31,Shabwah,430,1,0.2,0.7,21
2017-07-31,Moklla,21,0,0.0,0.0,19
2017-07-31,Say'on,7,0,0.0,0.0,19
2017-07-30,Al-Hudaydah,53306,227,0.4,15.9,18
2017-07-30,Amanat Al Asimah,52415,60,0.1,15.8,13
2017-07-30,Hajjah,45073,359,0.8,20.3,17
2017-07-30,Amran,43866,150,0.3,28.7,29
2017-07-30,Dhamar,33040,131,0.4,15.6,20
